product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price
comp_3,computers_accessories,01-03-2018,1,268.7096967744503,19.03,268.71,23,151,3,2280.24,4.6,62,11,8,0,3,2018,9.5036,4427,261.45,4.8,18.97,327.81,4.4,22.67,215.98,3.3,17.95,263.12
comp_5,computers_accessories,01-12-2018,6,1510.4774356900477,18.24,251.75,39,221,1,1691.03,4.2,22,17,10,1,12,2018,24.3441,4720,262.09,3.6,17.89,317.59,4.6,19.68,211.77,4.0,17.59,241.51
hb_6,health_beauty,01-03-2017,5,69.31316560520833,6.23,13.86,20,318,1,156.78,4.5,85,25,9,0,3,2017,10.3641,3408,15.1,3.7,5.89,17.95,4.9,5.03,11.75,4.1,6.2,13.79
bed_3,bed_bath_table,01-01-2017,5,354.84955774162313,6.74,70.97,60,249,1,308.52,4.7,131,8,6,0,1,2017,9.9184,4607,68.98,4.0,6.95,93.42,4.5,5.93,59.29,3.9,6.15,70.35
hb_5,health_beauty,01-08-2018,5,115.40704611778686,6.33,23.08,25,428,5,186.65,3.9,109,10,7,0,8,2018,5.2717,4813,24.23,3.7,5.74,31.52,4.9,5.68,21.14,3.4,5.81,24.07
hb_8,health_beauty,01-06-2017,3,90.03331714128186,6.34,30.01,22,234,4,194.93,4.1,129,13,5,0,6,2017,5.2716,4714,32.48,3.5,6.01,38.09,4.2,5.71,26.81,4.2,6.06,29.09
hb_3,health_beauty,01-10-2017,6,215.81610654709178,6.75,35.97,26,143,3,176.07,3.8,148,18,5,0,10,2017,10.2336,4133,34.11,3.7,6.97,43.73,4.3,6.98,30.7,3.9,6.67,37.18
bed_9,bed_bath_table,01-07-2018,3,157.29488874266013,10.34,52.43,50,393,2,617.96,3.0,131,14,3,0,7,2018,7.7637,3808,52.83,3.8,10.32,71.59,4.9,10.46,44.92,4.4,10.31,52.38
comp_2,computers_accessories,01-01-2017,3,1263.1874929826638,16.84,421.06,48,188,2,1478.99,3.1,64,11,4,0,1,2017,11.6032,3087,410.41,4.2,15.68,543.15,4.2,15.93,375.2,3.6,17.25,403.14
hb_4,health_beauty,01-02-2018,4,61.91501563037214,5.9,15.48,60,175,5,175.92,4.3,76,15,3,0,2,2018,10.1681,3178,15.71,4.4,5.67,20.55,4.1,4.93,13.68,4.4,6.12,14.9
hb_9,health_beauty,01-09-2018,1,27.774489817047893,5.84,27.77,40,241,5,139.18,4.9,127,5,10,0,9,2018,11.2282,4600,29.64,4.4,5.56,33.57,4.1,4.73,23.21,3.4,6.28,27.54
hb_3,health_beauty,01-02-2018,2,75.09710212279747,6.81,37.55,29,390,5,230.08,4.8,159,8,3,0,2,2018,11.3566,4152,36.86,3.7,6.85,46.49,4.9,6.56,32.95,3.7,6.22,36.72
bed_7,bed_bath_table,01-05-2018,5,386.28061218622173,11.71,77.26,36,296,4,689.41,3.3,156,24,9,0,5,2018,6.1353,3076,73.9,4.7,11.16,99.22,4.9,12.74,64.45,4.1,11.05,76.82
bed_3,bed_bath_table,01-05-2018,4,273.9947236413202,14.01,68.5,59,411,4,1041.38,3.8,19,17,7,0,5,2018,6.8924,4414,63.07,4.4,14.57,101.72,4.7,11.5,60.14,4.3,13.89,66.87
bed_5,bed_bath_table,01-01-2018,4,216.6028225687901,8.64,54.15,43,110,3,590.12,3.8,87,14,6,0,1,2018,5.6777,4726,58.34,4.7,9.11,67.76,4.2,10.1,46.03,3.9,8.43,54.16
hb_4,health_beauty,01-12-2017,15,401.9507393306035,6.78,26.8,28,253,4,201.27,4.9,92,13,8,1,12,2017,23.1273,4238,26.72,4.9,6.6,34.86,4.1,6.83,22.15,3.2,7.37,25.95
comp_8,computers_accessories,01-02-2017,2,525.3092215079764,21.21,262.65,33,308,4,2011.06,4.1,142,16,2,0,2,2017,6.1954,4055,259.59,4.6,23.06,336.06,4.9,24.99,222.11,3.4,19.64,257.46
bed_9,bed_bath_table,01-02-2018,1,78.6026737311744,14.91,78.6,45,169,5,1374.1,3.1,155,5,4,0,2,2018,7.9635,3394,84.25,4.3,14.43,89.92,4.5,15.58,69.92,4.3,15.39,78.08
bed_1,bed_bath_table,01-01-2017,6,451.6746412719397,17.22,75.28,49,125,3,1283.31,3.6,190,11,6,0,1,2017,5.3294,3754,69.55,4.3,15.67,98.82,4.0,18.73,56.98,3.7,16.38,72.95
hb_2,health_beauty,01-09-2018,4,40.04818528304079,6.11,10.01,21,223,3,217.49,3.9,135,24,9,0,9,2018,7.7037,3363,10.62,4.8,5.87,12.17,4.1,6.74,8.3,3.9,6.2,9.57
hb_6,health_beauty,01-10-2018,3,86.02944565918024,5.47,28.68,30,232,1,85.12,4.0,82,5,8,0,10,2018,6.9846,3101,27.0,3.7,5.99,37.3,4.2,5.44,25.28,3.5,5.62,27.61
bed_4,bed_bath_table,01-10-2017,2,87.47050328071437,13.03,43.74,34,446,2,816.38,4.1,78,25,8,0,10,2017,10.831,4051,47.13,4.0,12.67,48.82,4.1,15.58,38.61,3.1,13.43,43.48
bed_8,bed_bath_table,01-11-2017,11,465.29985716873733,17.5,42.3,28,431,2,1438.7,3.4,163,5,5,1,11,2017,15.6801,3516,42.57,4.4,16.51,54.69,4.9,20.6,35.56,3.8,16.99,41.18
comp_7,computers_accessories,01-05-2018,3,622.2000914369945,13.72,207.4,44,278,4,1199.12,3.9,74,11,9,0,5,2018,7.7739,3618,210.6,4.6,14.93,259.95,4.3,11.21,185.5,3.7,13.85,200.52
comp_10,computers_accessories,01-09-2018,4,1975.8865735063866,35.18,493.97,26,103,5,4041.86,4.2,179,16,10,0,9,2018,9.9315,4325,515.99,3.8,38.0,602.5,4.7,37.05,438.42,3.1,35.91,475.25
comp_5,computers_accessories,01-10-2018,4,1243.6974330278294,12.2,310.92,26,346,1,1314.79,5.0,96,13,7,0,10,2018,8.0169,4764,307.9,3.9,12.01,391.42,4.6,9.88,251.51,4.2,12.29,304.03
hb_4,health_beauty,01-05-2018,4,59.49980985693297,5.55,14.87,29,364,2,65.4,4.9,24,24,8,0,5,2018,5.4592,4352,16.05,3.8,5.65,19.89,4.4,5.43,12.46,3.4,5.91,14.85
hb_1,health_beauty,01-11-2017,17,325.42806552663615,6.32,19.14,51,251,3,185.85,3.9,117,17,8,1,11,2017,16.9623,4508,17.92,4.1,5.81,23.3,4.3,6.73,17.36,4.0,6.05,19.07
bed_6,bed_bath_table,01-10-2017,1,40.51860407649179,9.36,40.52,34,451,5,532.14,3.2,173,20,7,0,10,2017,6.5927,4038,36.65,3.7,9.63,59.1,4.3,10.14,30.07,3.8,8.9,41.13
hb_5,health_beauty,01-03-2017,4,104.36924596960365,5.58,26.09,26,341,2,79.07,3.7,199,13,10,0,3,2017,11.0993,4562,25.76,4.9,5.44,32.71,4.4,5.32,23.24,4.3,5.75,26.39
bed_2,bed_bath_table,01-11-2018,15,1063.4281326243297,8.55,70.9,34,281,2,700.97,4.7,200,14,8,1,11,2018,18.9825,4614,64.35,4.2,8.28,102.68,4.1,8.34,56.9,3.7,8.38,72.16
hb_10,health_beauty,01-06-2018,3,116.52758200619161,5.83,38.84,38,337,1,155.22,4.7,130,6,3,0,6,2018,7.781,3967,39.61,3.8,6.03,52.88,4.5,6.61,31.71,3.2,5.4,39.06
bed_7,bed_bath_table,01-09-2017,1,50.74988791853771,12.99,50.75,53,252,4,1435.65,4.2,23,9,4,0,9,2017,10.8585,3410,48.99,4.7,12.43,68.14,4.2,14.48,44.97,3.1,12.65,50.78
hb_3,health_beauty,01-07-2018,2,63.71690940756661,6.06,31.86,40,466,2,190.09,3.4,30,20,7,0,7,2018,8.8333,4292,30.93,4.3,6.48,42.13,4.7,6.76,28.28,3.5,5.95,31.52
bed_1,bed_bath_table,01-06-2017,5,165.304164535893,9.41,33.06,48,240,2,530.25,3.9,53,23,4,0,6,2017,5.3268,4002,33.66,4.4,9.31,49.45,4.2,9.44,24.25,3.8,9.99,33.84
bed_7,bed_bath_table,01-03-2018,1,35.66935477762863,10.69,35.67,45,319,4,1096.55,3.7,108,5,2,0,3,2018,11.4391,4093,37.24,4.3,9.94,46.37,4.7,8.59,31.35,3.3,10.86,36.43
bed_1,bed_bath_table,01-12-2018,15,979.1224889509679,14.92,65.27,40,487,5,1399.97,4.5,58,5,2,1,12,2018,16.2016,4283,67.52,4.3,13.65,82.1,4.2,16.95,45.71,4.1,16.1,62.78
comp_6,computers_accessories,01-04-2017,3,551.2880567399203,46.43,183.76,39,166,1,4960.89,3.4,108,21,6,0,4,2017,9.6761,3342,174.79,4.4,44.91,238.84,4.2,42.96,152.18,3.3,50.16,181.87
bed_5,bed_bath_table,01-01-2018,4,209.68156820318657,9.91,52.42,49,472,5,594.34,4.8,162,21,7,0,1,2018,8.0662,3888,50.54,4.2,10.7,73.27,4.8,9.86,46.88,3.9,9.56,54.96
comp_8,computers_accessories,01-03-2018,3,352.61622299595587,26.37,117.54,42,484,2,3669.4,4.4,52,17,2,0,3,2018,5.1672,3467,115.5,4.3,24.79,148.37,4.3,27.34,94.69,3.1,24.51,112.52
bed_4,bed_bath_table,01-12-2017,17,1149.5478482302078,15.34,67.62,21,401,5,1274.78,4.6,53,8,7,1,12,2017,19.7699,4456,71.05,4.3,14.9,93.76,4.3,16.21,56.39,4.0,16.47,66.55
comp_5,computers_accessories,01-01-2018,3,973.6269890272056,44.52,324.54,54,419,1,4079.09,4.1,162,6,3,0,1,2018,9.0451,4338,336.97,4.4,44.36,406.58,4.1,49.29,276.43,4.1,42.84,318.25
bed_7,bed_bath_table,01-01-2017,4,134.47145154826532,18.03,33.62,48,294,1,1305.41,4.5,150,13,9,0,1,2017,11.552,4437,36.18,4.5,17.51,40.43,4.0,14.65,27.52,3.8,18.98,33.74
bed_5,bed_bath_table,01-04-2017,5,158.35663327330542,17.64,31.67,46,438,1,1308.94,3.0,179,21,6,0,4,2017,5.5066,4275,30.83,4.6,19.06,37.84,4.1,14.79,25.0,3.6,19.17,31.81
comp_7,computers_accessories,01-12-2017,21,3285.4593937143036,30.89,156.45,26,361,5,3109.83,3.2,40,14,3,1,12,2017,21.3385,4607,148.64,4.4,28.82,200.42,4.7,28.44,126.53,3.7,31.51,151.31
bed_10,bed_bath_table,01-08-2017,3,135.39605109552218,16.2,45.13,32,498,3,1189.97,4.8,143,11,7,0,8,2017,5.8973,4440,46.6,3.8,16.56,52.5,4.1,15.49,37.8,4.1,16.71,45.69
hb_1,health_beauty,01-05-2017,2,42.68149696606412,5.62,21.34,55,354,2,120.64,3.7,186,20,7,0,5,2017,9.9614,3480,19.65,4.7,6.07,28.68,4.5,5.52,18.69,3.0,6.04,20.3
bed_2,bed_bath_table,01-01-2017,3,163.38243730321358,17.38,54.46,56,442,4,1433.7,3.0,48,7,10,0,1,2017,9.07,3153,52.74,4.9,16.21,80.04,4.2,15.74,38.39,3.1,16.07,57.11
comp_5,computers_accessories,01-12-2017,7,1022.8430529493382,21.18,146.12,34,333,3,2260.87,3.5,77,19,2,1,12,2017,17.5695,3204,140.38,4.3,20.14,185.86,4.9,24.62,129.38,3.9,20.57,144.38
bed_6,bed_bath_table,01-01-2018,2,132.7579322134944,10.61,66.38,40,318,1,794.22,3.4,34,6,2,0,1,2018,7.3516,4744,65.74,4.8,9.89,95.76,4.5,11.06,59.0,4.0,10.36,68.83
bed_6,bed_bath_table,01-11-2017,19,987.5323914251742,10.49,51.98,42,324,5,981.98,3.0,78,7,7,1,11,2017,21.1454,4669,47.48,4.0,10.91,66.83,4.8,9.63,44.91,3.7,10.33,51.51
hb_7,health_beauty,01-03-2017,3,42.273399452651255,5.73,14.09,45,333,3,107.84,3.7,108,20,8,0,3,2017,5.0644,4328,13.24,3.5,6.11,17.07,4.0,6.73,11.69,4.3,5.77,14.15
bed_1,bed_bath_table,01-02-2017,3,148.05750179023306,11.56,49.35,30,153,4,1084.53,3.8,161,20,9,0,2,2017,8.2006,3371,50.81,4.0,11.33,55.17,4.2,11.58,35.08,4.2,11.43,49.31
comp_10,computers_accessories,01-07-2018,2,764.8464917104246,27.95,382.42,21,450,2,4395.07,5.0,133,20,3,0,7,2018,9.0391,4817,382.06,3.7,29.6,468.76,4.4,27.86,339.78,4.3,27.46,383.86
hb_2,health_beauty,01-08-2017,3,30.211272648070782,5.34,10.07,36,435,3,62.32,4.9,13,21,5,0,8,2017,5.7963,4957,9.56,3.9,5.71,13.46,4.9,5.92,8.24,3.3,5.68,10.34
comp_7,computers_accessories,01-06-2017,3,704.6424422027433,37.2,234.88,35,346,3,3386.89,3.3,179,25,8,0,6,2017,9.0968,3304,229.3,4.1,34.53,284.72,4.6,40.6,199.88,4.4,35.55,245.46
comp_1,computers_accessories,01-10-2017,2,682.4110906916706,16.77,341.21,30,358,4,1253.05,3.6,136,10,3,0,10,2017,9.6854,4538,326.09,3.7,16.67,439.94,4.6,13.63,291.04,3.4,15.2,338.49
hb_6,health_beauty,01-06-2017,5,197.39786172403538,6.66,39.48,37,125,5,273.78,4.4,67,22,8,0,6,2017,8.6137,3825,40.56,3.8,6.58,48.65,4.8,7.41,36.95,3.7,7.05,40.82
bed_8,bed_bath_table,01-02-2018,3,124.26387784626303,14.34,41.42,56,329,1,1085.73,4.4,137,19,7,0,2,2018,6.9121,3243,39.55,3.6,15.55,50.78,4.6,13.56,29.96,4.1,13.64,42.22
hb_2,health_beauty,01-12-2017,18,633.2803403090069,5.48,35.18,45,311,1,59.93,3.9,152,22,2,1,12,2017,21.7707,4691,34.82,4.8,5.48,46.7,4.8,6.15,29.31,3.6,5.19,34.85
bed_9,bed_bath_table,01-10-2018,1,41.38162679096962,16.59,41.38,55,205,4,1291.46,3.2,97,16,2,0,10,2018,9.4955,4672,41.58,3.9,17.76,58.86,4.3,19.73,31.89,4.5,15.82,39.48
bed_9,bed_bath_table,01-08-2018,1,52.54932513241719,11.74,52.55,59,407,4,1146.08,4.9,193,16,9,0,8,2018,11.0914,3233,48.35,4.5,12.44,72.68,4.4,10.97,37.11,3.4,11.69,52.82
bed_1,bed_bath_table,01-11-2017,15,642.8388779990208,12.67,42.86,41,281,3,1058.13,4.1,150,21,7,1,11,2017,15.1486,4437,46.7,4.2,12.45,50.05,4.7,13.61,38.28,4.2,12.03,43.33
bed_8,bed_bath_table,01-01-2017,2,96.97378108726888,14.77,48.49,28,467,4,1002.23,4.5,37,13,5,0,1,2017,6.4966,3384,48.35,3.6,15.91,59.42,4.9,14.44,35.32,3.9,16.18,48.64
bed_8,bed_bath_table,01-07-2017,2,68.30387578101865,17.49,34.15,32,466,3,1386.39,4.2,37,18,2,0,7,2017,10.7136,4897,32.04,3.8,17.47,43.59,4.7,19.38,27.9,3.7,16.8,35.77
comp_8,computers_accessories,01-11-2017,15,3949.425116077792,34.76,263.3,49,437,5,3653.45,3.2,139,9,9,1,11,2017,16.7171,3008,257.51,4.5,33.25,335.2,4.0,29.57,217.01,4.4,37.31,256.28
comp_9,computers_accessories,01-12-2017,14,4808.000921774255,36.65,343.43,47,399,4,4113.49,3.6,140,10,4,1,12,2017,15.6354,4496,359.6,3.7,38.14,424.95,4.6,34.8,298.15,4.4,33.15,336.69
bed_10,bed_bath_table,01-02-2018,4,184.18708766388806,14.85,46.05,58,264,5,1405.28,4.6,108,18,5,0,2,2018,5.722,3560,43.77,4.9,13.74,60.49,4.4,14.74,39.82,3.6,14.45,43.99
hb_8,health_beauty,01-06-2018,3,69.25929754080408,6.92,23.09,28,170,4,221.38,3.1,164,21,6,0,6,2018,8.4047,4726,21.68,3.6,6.23,31.47,4.2,5.72,21.25,4.5,6.62,22.28
comp_9,computers_accessories,01-09-2018,2,948.9004572321077,17.93,474.45,60,211,2,1963.99,4.4,63,24,6,0,9,2018,7.7649,4406,475.41,3.9,18.21,586.65,4.1,15.72,421.0,3.6,19.5,468.63
hb_3,health_beauty,01-11-2017,11,194.1787833990614,6.1,17.65,52,377,3,216.02,4.1,191,8,7,1,11,2017,16.5766,4151,16.34,4.1,6.11,21.39,4.6,5.64,14.93,3.4,6.38,18.31
hb_9,health_beauty,01-10-2018,2,25.85712563210894,5.59,12.93,38,316,1,98.15,3.9,143,8,2,0,10,2018,7.5168,3780,13.96,4.7,5.69,16.42,4.1,5.7,11.41,4.1,5.92,13.1
bed_4,bed_bath_table,01-01-2017,7,458.56064330655624,8.92,65.51,37,484,2,483.19,3.8,83,13,4,0,1,2017,7.3307,4719,67.83,4.8,8.48,72.7,5.0,9.33,51.25,4.2,8.18,63.44
bed_4,bed_bath_table,01-12-2018,16,497.5892176314589,13.12,31.1,54,116,3,1210.08,3.2,125,8,10,1,12,2018,18.6509,4771,33.07,3.6,13.36,34.38,4.5,14.39,25.86,3.8,12.92,30.78
bed_4,bed_bath_table,01-12-2018,20,935.5572016966571,6.69,46.78,52,456,3,331.74,3.1,187,6,8,1,12,2018,20.878,3793,51.23,4.3,7.32,67.8,4.7,5.54,35.83,3.3,7.05,48.38
hb_9,health_beauty,01-11-2018,17,498.65581651120647,6.06,29.33,23,106,3,204.42,3.4,61,24,9,1,11,2018,17.5904,4699,26.57,3.8,5.87,40.06,4.4,6.08,26.93,3.7,5.79,27.95
bed_10,bed_bath_table,01-11-2018,15,746.8086223855158,13.7,49.79,54,478,5,1026.12,3.4,60,11,6,1,11,2018,23.5777,3919,47.78,4.2,12.51,72.03,4.8,11.65,42.29,4.4,14.7,49.61
bed_3,bed_bath_table,01-11-2017,23,1402.3618348908763,13.73,60.97,31,476,5,1193.24,4.6,40,17,2,1,11,2017,19.6246,3877,64.67,4.7,13.88,77.6,4.2,13.55,52.26,4.5,14.42,62.87
hb_3,health_beauty,01-09-2018,2,48.071567758049596,5.37,24.04,30,399,3,58.21,4.1,11,15,9,0,9,2018,10.9671,4453,24.74,3.6,5.01,32.83,4.8,4.58,19.41,3.4,5.32,24.08
bed_6,bed_bath_table,01-01-2017,4,209.46648533323756,12.12,52.37,58,126,5,1216.33,3.5,179,14,9,0,1,2017,6.0943,4617,55.4,4.4,11.93,70.56,4.5,10.52,37.84,4.0,12.97,51.1
comp_2,computers_accessories,01-09-2018,3,1470.6327948250823,30.27,490.21,40,369,2,2966.06,4.2,57,21,3,0,9,2018,9.2421,4610,482.04,4.2,32.44,617.42,5.0,30.26,396.59,4.4,30.78,492.09
comp_9,computers_accessories,01-03-2018,4,734.8604184481917,19.77,183.72,54,306,1,2817.93,4.6,99,12,5,0,3,2018,7.6597,4358,174.6,4.4,20.8,224.89,4.1,20.33,156.34,3.4,18.69,174.74
hb_5,health_beauty,01-06-2018,2,38.556086689981726,5.77,19.28,33,485,5,82.59,4.9,145,20,10,0,6,2018,5.9123,4686,17.8,3.9,5.71,26.93,4.0,6.09,16.31,3.6,5.5,18.71
comp_6,computers_accessories,01-01-2017,3,799.4604372387774,35.64,266.49,48,223,5,3616.09,3.9,169,12,2,0,1,2017,11.0107,4397,257.95,4.9,33.09,338.15,4.6,33.96,228.25,4.4,34.43,278.8
hb_7,health_beauty,01-07-2017,2,36.22299411863938,6.68,18.11,36,376,3,275.37,3.6,16,21,7,0,7,2017,8.0574,4053,19.21,4.2,6.24,25.34,4.9,7.23,15.18,3.1,6.88,18.39
comp_1,computers_accessories,01-08-2018,2,202.416697084929,34.71,101.21,38,433,2,4824.88,3.4,92,21,3,0,8,2018,10.0441,4941,98.66,4.7,32.18,130.84,4.5,40.8,90.4,3.3,38.03,106.21
bed_2,bed_bath_table,01-03-2017,3,115.52141102657369,12.72,38.51,33,443,2,966.74,4.8,185,18,3,0,3,2017,6.9644,3421,37.09,3.9,11.92,48.9,4.7,13.8,29.34,4.0,12.26,37.55
comp_2,computers_accessories,01-12-2018,10,4693.198033079718,42.08,469.32,29,112,4,4823.68,3.0,193,15,2,1,12,2018,19.2439,3179,467.32,4.2,44.45,602.9,4.7,44.35,396.68,4.4,38.02,472.0
bed_5,bed_bath_table,01-01-2017,6,342.40061481038015,16.22,57.07,55,136,5,1244.82,3.7,68,13,8,0,1,2017,8.2953,3794,55.06,4.1,14.91,65.88,4.9,13.57,50.08,4.0,15.94,56.53
hb_7,health_beauty,01-11-2018,21,252.2690515568236,7.07,12.01,40,108,4,219.89,4.0,182,8,10,1,11,2018,16.7053,3012,12.24,4.3,7.66,16.27,4.9,6.92,11.1,3.4,6.92,11.88
comp_10,computers_accessories,01-12-2017,13,2696.613942531426,18.64,207.43,22,458,1,2147.47,4.5,101,21,3,1,12,2017,16.7282,3593,214.92,4.8,17.6,250.37,4.5,18.41,180.0,4.3,19.62,207.7
comp_5,computers_accessories,01-05-2017,4,1755.7680862549869,31.12,438.94,48,295,4,3682.99,4.4,179,5,9,0,5,2017,10.1822,3320,417.41,4.8,28.97,544.41,4.5,29.97,390.98,4.0,29.56,445.1
comp_7,computers_accessories,01-04-2017,3,801.7579197523472,31.18,267.25,54,251,2,4509.96,5.0,86,25,7,0,4,2017,6.6314,4960,278.24,3.8,31.2,347.25,4.8,25.2,216.64,3.9,29.79,276.94
bed_2,bed_bath_table,01-09-2017,5,321.6889300704772,10.85,64.34,22,102,5,640.15,3.9,162,17,10,0,9,2017,7.8647,4121,66.58,3.9,10.34,76.47,4.5,10.63,45.48,3.7,9.96,65.74
bed_6,bed_bath_table,01-05-2017,2,79.69536302087214,8.22,39.85,33,311,5,556.48,4.8,46,10,4,0,5,2017,7.6002,3452,39.15,4.2,8.07,47.46,4.0,8.21,32.55,3.8,8.31,40.67
comp_2,computers_accessories,01-05-2017,1,200.8892536922475,16.33,200.89,31,443,5,1709.93,3.3,23,22,9,0,5,2017,8.4835,4320,207.13,4.6,16.44,260.09,4.1,13.13,163.44,4.2,15.27,203.02
comp_2,computers_accessories,01-02-2018,3,1002.5831259780426,22.83,334.19,36,150,2,2347.69,4.2,195,23,9,0,2,2018,6.3164,4948,328.03,4.9,23.24,403.94,4.5,23.5,274.81,4.4,24.33,328.28
hb_4,health_beauty,01-06-2017,4,71.51603348392884,6.03,17.88,26,245,5,109.31,4.7,27,11,7,0,6,2017,5.4746,3995,17.89,4.3,6.26,24.12,4.9,6.02,15.65,3.5,6.34,17.38
hb_10,health_beauty,01-06-2018,2,71.94363422640762,5.92,35.97,29,389,5,147.13,3.9,103,15,8,0,6,2018,7.4918,3345,37.59,4.1,6.49,46.07,4.4,4.93,29.94,3.1,6.03,36.33
bed_4,bed_bath_table,01-06-2017,1,51.59218461560148,9.42,51.59,47,241,3,802.51,4.2,44,15,9,0,6,2017,6.0468,3947,46.99,3.8,8.95,67.41,4.2,11.14,41.32,4.3,8.91,50.7
hb_8,health_beauty,01-06-2018,3,74.26883635147414,5.72,24.76,55,155,2,102.47,3.3,175,24,3,0,6,2018,11.2905,4723,22.38,3.9,5.45,33.03,4.6,5.51,21.75,4.4,5.29,25.93
hb_5,health_beauty,01-03-2017,5,165.93109045727797,5.9,33.19,60,139,1,107.66,4.8,14,21,2,0,3,2017,7.162,4664,32.12,3.6,5.47,40.77,4.7,5.75,30.82,3.6,5.47,33.21
comp_10,computers_accessories,01-10-2018,4,1162.5927300968647,13.46,290.65,33,118,5,1506.18,3.4,76,22,10,0,10,2018,11.9441,3966,298.31,4.1,14.39,356.28,4.3,14.29,246.49,4.1,13.69,286.5
comp_7,computers_accessories,01-03-2018,4,947.6249484635939,25.88,236.91,34,495,5,3308.21,3.7,197,14,4,0,3,2018,5.5064,3951,227.05,4.1,27.02,307.81,4.5,30.47,192.54,3.1,25.89,238.9
comp_7,computers_accessories,01-09-2017,1,119.66340944857103,45.55,119.66,43,357,1,4680.79,4.9,179,12,4,0,9,2017,11.134,4550,120.54,4.5,44.99,153.81,4.0,53.2,98.63,3.7,41.26,121.93
comp_3,computers_accessories,01-03-2018,4,598.9525079078571,29.81,149.74,31,389,5,2927.35,3.8,178,9,9,0,3,2018,9.3542,4923,145.46,4.3,30.7,180.65,4.4,34.79,128.39,3.2,30.84,142.32
hb_8,health_beauty,01-01-2017,2,26.750247994285488,6.86,13.38,34,132,3,281.16,4.6,104,12,2,0,1,2017,6.5001,4369,12.29,4.5,7.16,16.94,4.7,6.34,11.45,3.1,6.54,13.82
bed_7,bed_bath_table,01-09-2018,2,109.38470147415613,19.12,54.69,50,332,1,1476.56,4.6,20,25,7,0,9,2018,9.0501,3211,49.33,4.6,19.53,63.23,4.6,20.18,41.81,3.9,19.33,57.35
comp_5,computers_accessories,01-09-2018,5,2053.8927767850423,36.73,410.78,57,378,5,3929.16,4.7,54,17,8,0,9,2018,8.3803,3748,426.08,3.7,37.43,501.79,4.6,31.8,332.07,3.2,40.26,406.41
comp_9,computers_accessories,01-11-2017,21,3539.1261734167497,17.54,168.53,36,292,2,1909.69,3.9,142,17,7,1,11,2017,15.8801,4673,171.35,4.1,18.82,212.51,4.9,16.16,145.67,4.3,18.53,175.79
hb_10,health_beauty,01-08-2018,4,109.23509801451749,6.03,27.31,20,356,2,111.44,3.5,122,10,5,0,8,2018,8.9537,3157,26.08,4.3,5.97,37.27,4.0,6.17,21.87,4.0,6.14,27.95
comp_4,computers_accessories,01-11-2018,14,1773.8014271642387,26.83,126.7,29,195,2,3285.36,4.4,102,24,3,1,11,2018,15.7965,4353,121.84,4.5,25.93,159.6,4.8,28.42,104.84,4.0,27.11,120.51
bed_2,bed_bath_table,01-07-2018,2,97.60417911091565,12.36,48.8,50,445,4,1135.81,4.0,132,11,4,0,7,2018,6.7653,4325,53.12,3.7,13.54,69.65,4.1,14.5,39.9,4.4,12.42,49.9
hb_1,health_beauty,01-01-2017,3,86.70311197881944,5.84,28.9,28,393,5,159.01,3.5,51,9,10,0,1,2017,8.4869,3080,27.98,3.6,5.37,36.42,4.8,4.76,25.63,4.0,5.57,29.97
comp_3,computers_accessories,01-03-2017,4,888.9223349245212,31.95,222.23,36,192,5,2939.97,3.9,113,24,2,0,3,2017,5.8017,4799,222.62,4.6,29.44,275.16,4.8,34.96,190.32,3.3,29.68,218.15
comp_2,computers_accessories,01-12-2018,24,4865.583115843763,49.61,202.73,33,329,5,4904.28,4.1,130,20,4,1,12,2018,20.7132,3449,201.84,3.6,47.77,243.89,4.6,58.55,170.24,4.3,46.91,197.06
hb_10,health_beauty,01-10-2017,3,113.02490066722528,5.57,37.67,31,419,5,100.29,4.8,77,10,7,0,10,2017,8.5307,4888,40.33,4.6,5.48,51.05,4.5,5.28,32.36,4.1,5.88,38.67
hb_4,health_beauty,01-10-2017,1,16.135130160783874,6.61,16.14,44,297,2,230.65,5.0,37,5,5,0,10,2017,10.2846,4070,15.61,3.8,6.76,20.88,4.4,5.48,13.71,3.7,6.88,16.16
comp_3,computers_accessories,01-11-2018,19,4095.921326597628,43.51,215.57,58,149,2,4488.42,3.3,131,24,2,1,11,2018,20.7641,4797,206.66,3.9,40.42,278.88,4.8,38.69,180.61,4.1,47.37,216.17
comp_2,computers_accessories,01-09-2017,8,2275.3074179129985,30.3,284.41,50,437,2,3160.12,4.4,164,22,2,0,9,2017,11.9019,4836,279.46,4.9,28.75,354.82,4.7,30.55,244.68,3.4,31.97,285.9
comp_9,computers_accessories,01-11-2018,25,5729.01068577901,36.59,229.16,46,289,1,3643.9,3.8,188,21,8,1,11,2018,16.9837,3469,228.73,4.0,35.91,289.14,4.4,37.24,192.61,3.8,36.57,220.79
hb_10,health_beauty,01-07-2018,7,105.51181908833681,6.02,15.07,56,150,4,174.02,3.5,44,13,9,0,7,2018,9.6164,4568,13.95,3.9,5.74,20.9,4.9,4.89,13.43,3.1,5.75,14.62
bed_10,bed_bath_table,01-02-2018,3,209.691478387995,10.0,69.9,54,309,3,578.23,3.0,58,5,2,0,2,2018,7.8552,4183,70.78,4.9,10.63,77.05,4.9,8.06,54.93,4.4,10.62,72.25
